Date,Province,New Cases,New Deaths,Total Cases,Total Deaths,Total Recovered
6/27/2020,Kepulauan Riau,0,0,291,16,238
6/27/2020,Lampung,1,0,188,12,141
6/27/2020,Maluku,14,0,705,16,219
6/27/2020,Maluku Utara,37,0,707,30,99
6/27/2020,Nusa Tenggara Barat,21,1,1163,50,791
6/27/2020,Nusa Tenggara Timur,0,0,113,1,47
6/27/2020,Papua,35,0,1624,8,300
6/27/2020,Papua Barat,1,0,234,3,153
6/27/2020,Riau,0,0,225,10,123
6/27/2020,Sulawesi Barat,4,0,113,2,83
6/27/2020,Sulawesi Selatan,147,3,4578,152,1655
6/27/2020,Sulawesi Tengah,1,0,184,5,152
6/27/2020,Sulawesi Tenggara,3,1,343,6,221
6/27/2020,Sulawesi Utara,54,2,1024,95,176
6/27/2020,Sumatera Barat,2,0,722,31,585
6/27/2020,Sumatera Selatan,42,0,1948,81,937
6/27/2020,Sumatera Utara,75,5,1443,91,384
6/28/2020,Aceh,2,0,79,2,26
6/28/2020,Bali,45,2,1407,10,434
6/28/2020,Banten,4,1,1406,83,1085
6/28/2020,Bengkulu,0,1,125,11,89
6/28/2020,DKI Jakarta,132,1,10912,620,5809
6/28/2020,Daerah Istimewa Yogyakarta,2,0,305,8,266
6/28/2020,Gorontalo,0,0,243,8,201
6/28/2020,Jambi,0,0,117,1,73
6/28/2020,Jawa Barat,28,1,3457,181,1737
6/28/2020,Jawa Tengah,208,3,4932,280,1778
6/28/2020,Jawa Timur,236,21,11213,1189,6610
6/28/2020,Kalimantan Barat,0,0,321,4,259
6/28/2020,Kalimantan Selatan,73,4,3002,185,723
6/28/2020,Kalimantan Tengah,12,0,834,54,340
6/28/2020,Kalimantan Timur,9,0,503,7,380
6/28/2020,Kalimantan Utara,0,0,201,2,157
6/28/2020,Kepulauan Bangka Belitung,0,0,150,2,133
6/28/2020,Kepulauan Riau,2,0,293,16,240
6/28/2020,Lampung,0,0,188,12,148
6/28/2020,Maluku,6,0,711,16,231
6/28/2020,Maluku Utara,11,0,718,30,103
6/28/2020,Nusa Tenggara Barat,36,9,1199,59,810
6/28/2020,Nusa Tenggara Timur,0,0,113,1,47
6/28/2020,Papua,25,0,1649,8,637
6/28/2020,Papua Barat,2,0,236,3,153
6/28/2020,Riau,1,0,226,10,140
6/28/2020,Sulawesi Barat,1,0,114,2,83
6/28/2020,Sulawesi Selatan,193,3,4771,155,1717
6/28/2020,Sulawesi Tengah,2,0,186,5,153
6/28/2020,Sulawesi Tenggara,0,0,343,6,221
6/28/2020,Sulawesi Utara,32,0,1056,95,176
6/28/2020,Sumatera Barat,3,0,725,31,591
6/28/2020,Sumatera Selatan,51,1,1999,82,954
6/28/2020,Sumatera Utara,22,0,1465,91,394
6/29/2020,Aceh,0,1,79,3,26
6/29/2020,Bali,28,0,1435,10,442
6/29/2020,Banten,3,0,1409,83,1091
6/29/2020,Bengkulu,0,1,125,12,89
6/29/2020,DKI Jakarta,122,0,11034,620,6061
6/29/2020,Daerah Istimewa Yogyakarta,0,0,305,8,267
6/29/2020,Gorontalo,0,1,243,9,213
6/29/2020,Jambi,0,0,117,1,73
6/29/2020,Jawa Barat,65,0,3522,181,1752
6/29/2020,Jawa Tengah,250,3,5182,283,1862
6/29/2020,Jawa Timur,226,21,11439,1210,6712
6/29/2020,Kalimantan Barat,0,0,321,4,263
6/29/2020,Kalimantan Selatan,38,3,3040,188,728
6/29/2020,Kalimantan Tengah,47,0,881,54,390
6/29/2020,Kalimantan Timur,7,0,510,7,381
6/29/2020,Kalimantan Utara,3,0,204,2,157
6/29/2020,Kepulauan Bangka Belitung,3,0,153,2,134
6/29/2020,Kepulauan Riau,0,0,293,16,243
6/29/2020,Lampung,0,0,188,12,149
6/29/2020,Maluku,15,0,726,16,258
6/29/2020,Maluku Utara,0,0,718,30,103
6/29/2020,Nusa Tenggara Barat,14,0,1213,59,816
6/29/2020,Nusa Tenggara Timur,0,0,113,1,47
6/29/2020,Papua,2,0,1651,8,742
6/29/2020,Papua Barat,1,1,237,4,154
6/29/2020,Riau,2,0,228,10,167
6/29/2020,Sulawesi Barat,0,0,114,2,83
6/29/2020,Sulawesi Selatan,194,1,4965,156,1767
6/29/2020,Sulawesi Tengah,0,0,186,5,153
6/29/2020,Sulawesi Tenggara,2,0,345,6,222
6/29/2020,Sulawesi Utara,26,0,1082,95,181
6/29/2020,Sumatera Barat,0,0,725,31,592
6/29/2020,Sumatera Selatan,23,8,2022,90,1020
6/29/2020,Sumatera Utara,12,0,1477,91,412
6/30/2020,Aceh,1,0,80,3,27
6/30/2020,Bali,49,0,1484,10,455
6/30/2020,Banten,11,0,1420,83,1098
6/30/2020,Bengkulu,0,0,125,12,89
6/30/2020,DKI Jakarta,182,8,11216,628,6455
6/30/2020,Daerah Istimewa Yogyakarta,7,0,312,8,268
6/30/2020,Gorontalo,6,1,249,10,213
6/30/2020,Jambi,0,0,117,1,73
6/30/2020,Jawa Barat,43,1,3565,182,1796
6/30/2020,Jawa Tengah,201,32,5383,315,2040
6/30/2020,Jawa Timur,394,24,11833,1234,6910
6/30/2020,Kalimantan Barat,0,0,321,4,268
6/30/2020,Kalimantan Selatan,108,1,3148,189,766
6/30/2020,Kalimantan Tengah,13,2,894,56,391
6/30/2020,Kalimantan Timur,8,0,518,7,390
6/30/2020,Kalimantan Utara,2,0,206,2,159
6/30/2020,Kepulauan Bangka Belitung,0,0,153,2,135
6/30/2020,Kepulauan Riau,0,0,293,16,245
6/30/2020,Lampung,2,0,190,12,151
6/30/2020,Maluku,16,1,742,17,265
6/30/2020,Maluku Utara,9,0,727,30,105
6/30/2020,Nusa Tenggara Barat,21,1,1234,60,824
6/30/2020,Nusa Tenggara Timur,0,0,113,1,47
6/30/2020,Papua,62,8,1713,16,861
6/30/2020,Papua Barat,2,0,239,4,154
6/30/2020,Riau,0,0,228,10,177
6/30/2020,Sulawesi Barat,1,0,115,2,84
6/30/2020,Sulawesi Selatan,89,4,5054,160,1836
6/30/2020,Sulawesi Tengah,0,0,186,5,153
6/30/2020,Sulawesi Tenggara,18,0,363,6,234
6/30/2020,Sulawesi Utara,27,0,1109,95,191
6/30/2020,Sumatera Barat,1,0,726,31,604
6/30/2020,Sumatera Selatan,27,3,2049,93,1025
6/30/2020,Sumatera Utara,72,1,1549,92,417
7/1/2020,Aceh,6,0,86,3,32
7/1/2020,Bali,32,1,1516,11,472
7/1/2020,Banten,11,0,1431,83,1110
7/1/2020,Bengkulu,4,0,129,12,90
7/1/2020,DKI Jakarta,215,0,11431,628,6623
7/1/2020,Daerah Istimewa Yogyakarta,1,0,313,8,271
7/1/2020,Gorontalo,0,1,249,11,223
7/1/2020,Jambi,0,0,117,1,81
7/1/2020,Jawa Barat,68,0,3633,182,1805
7/1/2020,Jawa Tengah,220,3,5603,318,2158
7/1/2020,Jawa Timur,305,25,12138,1259,7026
7/1/2020,Kalimantan Barat,15,0,336,4,271
7/1/2020,Kalimantan Selatan,75,0,3223,189,789
7/1/2020,Kalimantan Tengah,37,0,931,56,391
7/1/2020,Kalimantan Timur,7,0,525,7,405
7/1/2020,Kalimantan Utara,0,0,206,2,164
7/1/2020,Kepulauan Bangka Belitung,3,0,156,2,136
7/1/2020,Kepulauan Riau,9,0,302,16,246
7/1/2020,Lampung,1,0,191,12,153
7/1/2020,Maluku,7,0,749,17,283
7/1/2020,Maluku Utara,140,0,867,30,112
7/1/2020,Nusa Tenggara Barat,11,3,1245,63,831
7/1/2020,Nusa Tenggara Timur,0,0,113,1,47
7/1/2020,Papua,94,0,1807,16,875
7/1/2020,Papua Barat,3,0,242,4,166
7/1/2020,Riau,1,0,229,10,179
7/1/2020,Sulawesi Barat,2,0,117,2,84
7/1/2020,Sulawesi Selatan,129,0,5183,160,1888
7/1/2020,Sulawesi Tengah,0,0,186,5,157
7/1/2020,Sulawesi Tenggara,42,0,405,6,235
7/1/2020,Sulawesi Utara,20,2,1129,97,205
7/1/2020,Sumatera Barat,16,0,742,31,611
7/1/2020,Sumatera Selatan,29,8,2078,101,1042
7/1/2020,Sumatera Utara,50,5,1599,97,430
7/2/2020,Aceh,0,0,86,3,32
7/2/2020,Bali,114,0,1630,11,477
7/2/2020,Banten,10,0,1441,83,1120
7/2/2020,Bengkulu,1,0,130,12,91
7/2/2020,DKI Jakarta,200,6,11631,634,6815
7/2/2020,Daerah Istimewa Yogyakarta,6,1,319,9,275
7/2/2020,Gorontalo,7,0,256,11,226
7/2/2020,Jambi,0,0,117,1,81
7/2/2020,Jawa Barat,63,0,3696,182,1848
7/2/2020,Jawa Tengah,195,4,5798,322,2193
7/2/2020,Jawa Timur,342,28,12480,1287,7248
7/2/2020,Kalimantan Barat,0,0,336,4,271
7/2/2020,Kalimantan Selatan,113,5,3336,194,840
7/2/2020,Kalimantan Tengah,15,0,946,56,391
7/2/2020,Kalimantan Timur,6,0,531,7,419
7/2/2020,Kalimantan Utara,0,0,206,2,165
7/2/2020,Kepulauan Bangka Belitung,0,0,156,2,137
7/2/2020,Kepulauan Riau,5,0,307,16,257
7/2/2020,Lampung,2,0,193,12,153
7/2/2020,Maluku,13,1,762,18,308
7/2/2020,Maluku Utara,68,0,935,30,117
7/2/2020,Nusa Tenggara Barat,15,0,1260,63,842
7/2/2020,Nusa Tenggara Timur,5,0,118,1,57
7/2/2020,Papua,70,1,1877,17,875
7/2/2020,Papua Barat,2,0,244,4,171
7/2/2020,Riau,1,0,230,10,189
7/2/2020,Sulawesi Barat,2,0,119,2,85
7/2/2020,Sulawesi Selatan,165,0,5348,160,1938
7/2/2020,Sulawesi Tengah,0,1,186,6,158
7/2/2020,Sulawesi Tenggara,56,1,461,7,247
7/2/2020,Sulawesi Utara,30,1,1159,98,223
7/2/2020,Sumatera Barat,8,0,750,31,622
7/2/2020,Sumatera Selatan,42,3,2120,104,1085
7/2/2020,Sumatera Utara,89,2,1688,99,436
7/3/2020,Aceh,1,0,87,3,32
7/3/2020,Bali,66,0,1696,11,486
7/3/2020,Banten,21,0,1462,83,1141
7/3/2020,Bengkulu,6,1,136,13,94
7/3/2020,DKI Jakarta,140,5,11771,639,7055
7/3/2020,Daerah Istimewa Yogyakarta,4,0,323,9,278
7/3/2020,Gorontalo,5,0,261,11,226
7/3/2020,Jambi,0,0,117,1,81
7/3/2020,Jawa Barat,37,0,3733,182,1860
7/3/2020,Jawa Tengah,166,15,5964,337,2297
7/3/2020,Jawa Timur,372,20,12852,1307,7408
7/3/2020,Kalimantan Barat,0,0,336,4,277
7/3/2020,Kalimantan Selatan,110,3,3446,197,868
7/3/2020,Kalimantan Tengah,50,4,996,60,436
7/3/2020,Kalimantan Timur,13,1,544,8,429
7/3/2020,Kalimantan Utara,0,0,206,2,171
7/3/2020,Kepulauan Bangka Belitung,2,0,158,2,137
7/3/2020,Kepulauan Riau,3,0,310,16,261
7/3/2020,Lampung,0,0,193,12,153
7/3/2020,Maluku,7,0,769,18,317
7/3/2020,Maluku Utara,10,1,945,31,119
7/3/2020,Nusa Tenggara Barat,23,0,1283,63,867
7/3/2020,Nusa Tenggara Timur,0,0,118,1,57
7/3/2020,Papua,23,0,1900,17,885
7/3/2020,Papua Barat,5,0,249,4,171
7/3/2020,Riau,4,0,234,10,201
7/3/2020,Sulawesi Barat,1,0,120,2,85
7/3/2020,Sulawesi Selatan,177,6,5525,166,1978
7/3/2020,Sulawesi Tengah,0,0,186,6,159
7/3/2020,Sulawesi Tenggara,12,0,473,7,257
7/3/2020,Sulawesi Utara,19,4,1178,102,237
7/3/2020,Sumatera Barat,10,0,760,31,626
7/3/2020,Sumatera Selatan,36,0,2156,104,1109
7/3/2020,Sumatera Utara,33,1,1721,100,449
7/4/2020,Aceh,0,0,87,3,32
7/4/2020,Bali,92,2,1788,13,494
7/4/2020,Banten,14,1,1476,84,1153
7/4/2020,Bengkulu,1,0,137,13,94
7/4/2020,DKI Jakarta,218,0,11989,639,7323
7/4/2020,Daerah Istimewa Yogyakarta,1,0,324,9,279
7/4/2020,Gorontalo,8,0,269,11,227
7/4/2020,Jambi,0,0,117,1,81
7/4/2020,Jawa Barat,83,0,3816,182,1887
7/4/2020,Jawa Tengah,145,25,6109,362,2431
7/4/2020,Jawa Timur,384,31,13236,1338,7562
7/4/2020,Kalimantan Barat,0,0,336,4,281
7/4/2020,Kalimantan Selatan,73,2,3519,199,910
7/4/2020,Kalimantan Tengah,8,2,1004,62,462
7/4/2020,Kalimantan Timur,10,0,554,8,436
7/4/2020,Kalimantan Utara,0,0,206,2,174
7/4/2020,Kepulauan Bangka Belitung,4,0,162,2,137
7/4/2020,Kepulauan Riau,1,0,311,16,261
7/4/2020,Lampung,0,0,193,12,154
7/4/2020,Maluku,6,0,775,18,376
7/4/2020,Maluku Utara,3,0,948,31,123
7/4/2020,Nusa Tenggara Barat,28,1,1311,64,873
7/4/2020,Nusa Tenggara Timur,0,0,118,1,57
7/4/2020,Papua,38,0,1938,17,885
7/4/2020,Papua Barat,4,0,253,4,172
7/4/2020,Riau,1,0,235,10,206
7/4/2020,Sulawesi Barat,4,0,124,2,85
7/4/2020,Sulawesi Selatan,190,0,5715,166,2017
7/4/2020,Sulawesi Tengah,5,0,191,6,161
7/4/2020,Sulawesi Tenggara,4,0,477,7,261
7/4/2020,Sulawesi Utara,13,2,1191,104,254
7/4/2020,Sumatera Barat,2,0,762,31,628
7/4/2020,Sumatera Selatan,49,1,2205,105,1120
7/4/2020,Sumatera Utara,44,3,1765,103,470
7/5/2020,Aceh,0,0,87,3,32
7/5/2020,Bali,52,2,1840,15,506
7/5/2020,Banten,7,1,1483,85,1159
7/5/2020,Bengkulu,4,0,141,13,95
7/5/2020,DKI Jakarta,255,5,12244,644,7609
7/5/2020,Daerah Istimewa Yogyakarta,6,0,330,9,279
7/5/2020,Gorontalo,0,0,269,11,227
7/5/2020,Jambi,3,1,120,2,85
7/5/2020,Jawa Barat,108,1,3924,183,1900
7/5/2020,Jawa Tengah,237,20,6346,382,2469
7/5/2020,Jawa Timur,411,14,13647,1352,7824
7/5/2020,Kalimantan Barat,3,0,339,4,300
7/5/2020,Kalimantan Selatan,44,2,3563,201,942
7/5/2020,Kalimantan Tengah,28,0,1032,62,466
7/5/2020,Kalimantan Timur,30,0,584,8,439
7/5/2020,Kalimantan Utara,0,0,206,2,174
7/5/2020,Kepulauan Bangka Belitung,2,0,164,2,137
7/5/2020,Kepulauan Riau,2,0,313,16,265
7/5/2020,Lampung,2,0,195,12,155
7/5/2020,Maluku,19,0,794,18,378
7/5/2020,Maluku Utara,0,0,948,31,123
7/5/2020,Nusa Tenggara Barat,18,0,1329,64,882
7/5/2020,Nusa Tenggara Timur,0,0,118,1,57
7/5/2020,Papua,36,0,1974,17,885
7/5/2020,Papua Barat,2,0,255,4,178
7/5/2020,Riau,1,0,236,10,209
7/5/2020,Sulawesi Barat,0,0,124,2,85
7/5/2020,Sulawesi Selatan,135,23,5850,189,2110
7/5/2020,Sulawesi Tengah,0,0,191,6,163
7/5/2020,Sulawesi Tenggara,3,1,480,8,273
7/5/2020,Sulawesi Utara,17,1,1208,105,271
7/5/2020,Sumatera Barat,13,0,775,31,629
7/5/2020,Sumatera Selatan,50,1,2255,106,1160
7/5/2020,Sumatera Utara,12,0,1777,103,489
7/6/2020,Aceh,0,0,87,3,41
7/6/2020,Bali,50,0,1890,15,513
7/6/2020,Banten,12,1,1495,86,1164
7/6/2020,Bengkulu,0,0,141,13,95
7/6/2020,DKI Jakarta,221,0,12465,644,7983
7/6/2020,Daerah Istimewa Yogyakarta,8,0,338,9,284
7/6/2020,Gorontalo,2,2,271,13,227
7/6/2020,Jambi,0,0,120,2,85
7/6/2020,Jawa Barat,128,0,4052,183,1927
7/6/2020,Jawa Tengah,219,28,6565,410,2553
7/6/2020,Jawa Timur,280,18,13927,1370,8043
7/6/2020,Kalimantan Barat,0,0,339,4,300
7/6/2020,Kalimantan Selatan,64,3,3627,204,957
7/6/2020,Kalimantan Tengah,8,1,1040,63,467
7/6/2020,Kalimantan Timur,13,1,597,9,440
7/6/2020,Kalimantan Utara,0,0,206,2,174
7/6/2020,Kepulauan Bangka Belitung,6,0,170,2,137
7/6/2020,Kepulauan Riau,0,0,313,16,265
7/6/2020,Lampung,6,0,201,12,159
7/6/2020,Maluku,10,0,804,18,382
7/6/2020,Maluku Utara,0,0,948,31,123
7/6/2020,Nusa Tenggara Barat,32,0,1361,64,889
7/6/2020,Nusa Tenggara Timur,0,0,118,1,57
7/6/2020,Papua,7,2,1981,19,933
7/6/2020,Papua Barat,10,0,265,4,185
7/6/2020,Riau,1,1,237,11,213
7/6/2020,Sulawesi Barat,0,0,124,2,89
7/6/2020,Sulawesi Selatan,85,1,5935,190,2192
7/6/2020,Sulawesi Tengah,0,0,191,6,163
7/6/2020,Sulawesi Tenggara,2,0,482,8,274
7/6/2020,Sulawesi Utara,10,2,1218,107,302
7/6/2020,Sumatera Barat,0,0,775,31,631
7/6/2020,Sumatera Selatan,71,6,2326,112,1182
7/6/2020,Sumatera Utara,19,4,1796,107,496
7/7/2020,Aceh,1,0,88,3,43
7/7/2020,Bali,39,0,1929,15,531
7/7/2020,Banten,6,0,1501,86,1174
7/7/2020,Bengkulu,3,0,144,13,96
7/7/2020,DKI Jakarta,193,12,12658,656,8225
7/7/2020,Daerah Istimewa Yogyakarta,7,0,345,9,287
7/7/2020,Gorontalo,5,2,276,15,227
7/7/2020,Jambi,1,0,121,2,85
7/7/2020,Jawa Barat,102,2,4154,185,1996
7/7/2020,Jawa Tengah,202,6,6767,416,2652
7/7/2020,Jawa Timur,321,21,14248,1391,8196
7/7/2020,Kalimantan Barat,5,0,344,4,305
7/7/2020,Kalimantan Selatan,67,1,3694,205,1064
7/7/2020,Kalimantan Tengah,18,0,1058,63,486
7/7/2020,Kalimantan Timur,6,2,603,11,456
7/7/2020,Kalimantan Utara,0,0,206,2,177
7/7/2020,Kepulauan Bangka Belitung,2,0,172,2,140
7/7/2020,Kepulauan Riau,0,0,313,16,270
7/7/2020,Lampung,0,0,201,12,159
7/7/2020,Maluku,26,0,830,18,415
7/7/2020,Maluku Utara,14,0,962,31,124
7/7/2020,Nusa Tenggara Barat,30,1,1391,65,897
7/7/2020,Nusa Tenggara Timur,0,0,118,1,57
7/7/2020,Papua,30,1,2011,20,968
7/7/2020,Papua Barat,1,0,266,4,186
7/7/2020,Riau,1,0,238,11,215
7/7/2020,Sulawesi Barat,3,0,127,2,89
7/7/2020,Sulawesi Selatan,213,2,6148,192,2237
